indices,sim_method,correlations,window,slide,clusters,pca,find_optimal,entropy,median,silhouette_cluster,silhouette_return
8,meta,1,128,10,9,with,False,0.4014644535598883,60.0,0.3528055423008753,-0.193358634770664
8,meta,1,128,10,9,without,False,0.36575928402196933,70.0,0.3087882134731382,-0.1966896212350094
8,meta,3,128,10,9,with,False,0.38801312597242754,60.0,0.3774655710589173,-0.1611875712297068
8,meta,3,128,10,9,without,False,0.37319289120760735,60.0,0.3300436588306171,-0.1869098425905593
8,cophenetic,1,128,10,9,with,False,0.4856292862958362,40.0,0.3044322548284289,-0.2578070488744907
8,cophenetic,1,128,10,9,without,False,0.49203119824068725,40.0,0.2681298901400877,-0.2573914636829689
8,cophenetic,3,128,10,9,with,False,0.36850155494922526,50.0,0.3422510846695782,-0.2324349929889483
8,cophenetic,3,128,10,9,without,False,0.37698286612427373,50.0,0.2926583153396465,-0.2388671609509693
3,meta,1,128,10,10,with,False,0.313594581659251,50.0,0.5241393791645977,-0.243482764828216
3,meta,1,128,10,10,without,False,0.3493806764427906,20.0,0.4916264921763683,-0.2550886586118578
3,meta,3,128,10,10,with,False,0.24646514753064447,20.0,0.5300746414352598,-0.2124967946499753
3,meta,3,128,10,10,without,False,0.2521250407369838,20.0,0.4899511011113756,-0.2148568258332215
3,cophenetic,1,128,10,10,with,False,0.4549122776425023,10.0,0.649672252668952,-0.4034197218808384
3,cophenetic,1,128,10,10,without,False,0.3201249140386846,20.0,0.5434124010420494,-0.4510714839388526
3,cophenetic,3,128,10,10,with,False,0.4869621731960756,55.0,0.6306907685875013,-0.3906736099641601
3,cophenetic,3,128,10,10,without,False,0.34699756250182007,20.0,0.5509563511499986,-0.4014934267386623
5,meta,1,128,10,10,with,False,0.3388841617793729,45.0,0.4130010946664713,-0.1816233435789934
5,meta,1,128,10,10,without,False,0.32820671239768284,156.5,0.3603598658769245,-0.2134971450291602
5,meta,3,128,10,10,with,False,0.26983071030057626,110.0,0.4120099014919155,-0.1640108664834461
5,meta,3,128,10,10,without,False,0.2575406073148441,166.5,0.3518824234999714,-0.1848350621751507
5,cophenetic,1,128,10,10,with,False,0.5461142861732414,50.0,0.3607963250016263,-0.1983012149647959
5,cophenetic,1,128,10,10,without,False,0.5160084869420285,40.0,0.3608872511495753,-0.1985452157292576
5,cophenetic,3,128,10,10,with,False,0.4017222945497182,80.0,0.4033409702512186,-0.1904294856144698
5,cophenetic,3,128,10,10,without,False,0.42601754768425665,60.0,0.3419833975607164,-0.1915662145651603
8,meta,1,128,10,10,with,False,0.33063208367406044,120.0,0.3525414031904476,-0.2168594532608641
8,meta,1,128,10,10,without,False,0.34959221304029536,155.0,0.3164534355940798,-0.2003886278332843
8,meta,3,128,10,10,with,False,0.42966763778840034,25.0,0.3851653561519507,-0.1720022880316655
8,meta,3,128,10,10,without,False,0.31431630161907986,120.0,0.3274242201417211,-0.2089693287468699
8,cophenetic,1,128,10,10,with,False,0.5040716083410121,45.0,0.2930988143798599,-0.2605792739327466
8,cophenetic,1,128,10,10,without,False,0.459118475604202,30.0,0.253775997865965,-0.2589390506199223
8,cophenetic,3,128,10,10,with,False,0.3477165369607117,70.0,0.3466307807581977,-0.2441622065791218
8,cophenetic,3,128,10,10,without,False,0.38448560931649356,65.0,0.2813815311279493,-0.2417108464400804
